time,current,mrpm,T
593,60,160,1620.112339
594,60,160,1620.138771
595,60,160,1620.16494
596,60,160,1620.190849
597,60,160,1620.216499
598,60,160,1620.241895
599,60,160,1620.267038
600,60,160,1620.291931
601,60,160,1620.316576
602,60,160,1620.340975
603,60,160,1620.365132
604,60,160,1620.389049
605,60,160,1620.412728
606,60,160,1620.436171
607,60,160,1620.459381
608,60,160,1620.482359
609,60,160,1620.50511
610,60,160,1620.527633
611,60,160,1620.549933
612,60,160,1620.572011
613,60,160,1620.593869
614,60,160,1620.61551
615,60,160,1620.636935
616,60,160,1620.658147
617,60,160,1620.679149
618,60,160,1620.699941
619,60,160,1620.720526
620,60,160,1620.740906
621,60,160,1620.761084
622,60,160,1620.781061
623,60,160,1620.800839
624,60,160,1620.82042
625,60,160,1620.839807
626,60,160,1620.859
627,60,160,1620.878003
628,60,160,1620.896816
629,60,160,1620.915443
630,60,160,1620.933884
631,60,160,1620.952141
632,60,160,1620.970217
633,60,160,1620.988113
634,60,160,1621.005831
635,60,160,1621.023372
636,60,160,1621.040739
637,60,160,1621.057934
638,60,160,1621.074957
639,60,160,1621.091811
640,60,160,1621.108497
641,60,160,1621.125017
642,60,160,1621.141372
643,60,160,1621.157565
644,60,160,1621.173597
645,60,160,1621.189469
646,60,160,1621.205184
647,60,160,1621.220742
648,60,160,1621.236145
649,60,160,1621.251395
650,60,160,1621.266493
651,60,160,1621.281441
652,60,160,1621.29624
653,60,160,1621.310892
654,60,160,1621.325398
655,60,160,1621.33976
656,60,160,1621.353979
657,60,160,1621.368057
658,60,160,1621.381994
659,60,160,1621.395793
660,60,160,1621.409454
661,60,160,1621.42298
662,60,160,1621.43637
663,60,160,1621.449628
664,60,160,1621.462754
665,60,160,1621.475749
666,60,160,1621.488615
667,60,160,1621.501353
668,60,160,1621.513964
669,60,160,1621.526449
670,60,160,1621.538811
671,60,160,1621.551049
672,60,160,1621.563166
673,60,160,1621.575162
674,60,160,1621.587038
675,60,160,1621.598797
676,60,160,1621.610438
677,60,160,1621.621964
678,60,160,1621.633375
679,60,160,1621.644672
680,60,160,1621.655857
681,60,160,1621.666931
682,60,160,1621.677894
683,60,160,1621.688749
684,60,160,1621.699495
685,60,160,1621.710135
686,60,160,1621.720668
687,60,160,1621.731097
688,60,160,1621.741422
689,60,160,1621.751645
690,60,160,1621.761765
691,60,160,1621.771785
692,60,160,1621.781705
693,60,160,1621.791527
694,60,160,1621.801251
695,60,160,1621.810878
696,60,160,1621.820409
697,60,160,1621.829845
698,60,160,1621.839188
699,60,160,1621.848437
700,60,160,1621.857595
701,60,160,1621.866661
702,60,160,1621.875638
703,60,160,1621.884524
704,60,160,1621.893323
705,60,160,1621.902034
706,60,160,1621.910658
707,60,160,1621.919196
708,60,160,1621.92765
709,60,160,1621.936019
710,60,160,1621.944305
711,60,160,1621.952509
712,60,160,1621.960631
713,60,160,1621.968672
714,60,160,1621.976633
715,60,160,1621.984515
716,60,160,1621.992319
717,60,160,1622.000045
718,60,160,1622.007694
719,60,160,1622.015266
720,60,160,1622.022764
721,60,160,1622.030187
722,60,160,1622.037536
723,60,160,1622.044812
724,60,160,1622.052015
725,60,160,1622.059147
726,60,160,1622.066208
727,60,160,1622.073199
728,60,160,1622.08012
729,60,160,1622.086972
730,60,160,1622.093756
731,60,160,1622.100473
732,60,160,1622.107123
733,60,160,1622.113706
734,60,160,1622.120224
735,60,160,1622.126677
736,60,160,1622.133066
737,60,160,1622.139392
738,60,160,1622.145654
739,60,160,1622.151854
740,60,160,1622.157993
741,60,160,1622.16407
742,60,160,1622.170087
743,60,160,1622.176044
744,60,160,1622.181942
745,60,160,1622.187781
746,60,160,1622.193562
747,60,160,1622.199286
748,60,160,1622.204952
749,60,160,1622.210562
750,60,160,1622.216117
751,60,160,1622.221616
752,60,160,1622.22706
753,60,160,1622.23245
754,60,160,1622.237787
755,60,160,1622.24307
756,60,160,1622.248301
757,60,160,1622.25348
758,60,160,1622.258607
759,60,160,1622.263683
760,60,160,1622.268709
761,60,160,1622.273685
762,60,160,1622.278611
763,60,160,1622.283488
764,60,160,1622.288317
765,60,160,1622.293097
766,60,160,1622.297831
767,60,160,1622.302517
768,60,160,1622.307156
769,60,160,1622.311749
770,60,160,1622.316297
771,60,160,1622.320799
772,60,160,1622.325256
773,60,160,1622.329669
774,60,160,1622.334038
775,60,160,1622.338364
776,60,160,1622.342647
777,60,160,1622.346887
778,60,160,1622.351085
779,60,160,1622.355241
780,60,160,1622.359356
781,60,160,1622.363429
782,60,160,1622.367463
783,60,160,1622.371456
784,60,160,1622.375409
785,60,160,1622.379323
786,60,160,1622.383198
787,60,160,1622.387035
788,60,160,1622.390833
789,60,160,1622.394594
790,60,160,1622.398317
791,60,160,1622.402003
792,60,160,1622.405653
793,60,160,1622.409266
794,60,160,1622.412843
795,60,160,1622.416384
796,60,160,1622.419891
797,60,160,1622.423362
798,60,160,1622.426799
799,60,160,1622.430202
800,60,160,1622.433571
801,60,160,1622.436906
802,60,160,1622.440208
803,60,160,1622.443478
804,60,160,1622.446714
805,60,160,1622.449919
806,60,160,1622.453092
807,60,160,1622.456233
808,60,160,1622.459343
809,60,160,1622.462421
810,60,160,1622.46547
811,60,160,1622.468488
812,60,160,1622.471476
813,60,160,1622.474434
814,60,160,1622.477362
815,60,160,1622.480262
816,60,160,1622.483133
817,60,160,1622.485975
818,60,160,1622.488789
819,60,160,1622.491575
820,60,160,1622.494333
821,60,160,1622.497064
822,60,160,1622.499767
823,60,160,1622.502444
824,60,160,1622.505094
825,60,160,1622.507718
826,60,160,1622.510315
827,60,160,1622.512887
828,60,160,1622.515433
829,60,160,1622.517954
830,60,160,1622.52045
831,60,160,1622.522921
832,60,160,1622.525367
833,60,160,1622.527789
834,60,160,1622.530187
835,60,160,1622.532561
836,60,160,1622.534911
837,60,160,1622.537238
838,60,160,1622.539542
839,60,160,1622.541823
840,60,160,1622.544081
841,60,160,1622.546317
842,60,160,1622.54853
843,60,160,1622.550722
844,60,160,1622.552891
845,60,160,1622.555039
846,60,160,1622.557166
847,60,160,1622.559272
848,60,160,1622.561356
849,60,160,1622.56342
850,60,160,1622.565463
851,60,160,1622.567486
852,60,160,1622.569489
853,60,160,1622.571472
854,60,160,1622.573435
855,60,160,1622.575379
856,60,160,1622.577303
857,60,160,1622.579209
858,60,160,1622.581095
859,60,160,1622.582962
860,60,160,1622.584811
861,60,160,1622.586642
862,60,160,1622.588454
863,60,160,1622.590248
864,60,160,1622.592024
865,60,160,1622.593783
866,60,160,1622.595524
867,60,160,1622.597248
868,60,160,1622.598955
869,60,160,1622.600645
870,60,160,1622.602318
871,60,160,1622.603974
872,60,160,1622.605614
873,60,160,1622.607237
874,60,160,1622.608845
875,60,160,1622.610436
876,60,160,1622.612011
877,60,160,1622.613571
878,60,160,1622.615116
879,60,160,1622.616644
880,60,160,1622.618158
881,60,160,1622.619657
882,60,160,1622.621141
883,60,160,1622.62261
884,60,160,1622.624064
885,60,160,1622.625504
886,60,160,1622.626929
887,60,160,1622.628341
888,60,160,1622.629738
889,60,160,1622.631122
890,60,160,1622.632491
891,60,160,1622.633847
892,60,160,1622.63519
893,60,160,1622.636519
894,60,160,1622.637835
895,60,160,1622.639138
896,60,160,1622.640428
897,60,160,1622.641705
898,60,160,1622.642969
899,60,160,1622.644221
900,60,160,1622.64546
901,60,160,1622.646687
902,60,160,1622.647902
903,60,160,1622.649105
904,60,160,1622.650296
905,60,160,1622.651475
906,60,160,1622.652642
907,60,160,1622.653797
908,60,160,1622.654941
909,60,160,1622.656074
910,60,160,1622.657195
911,60,160,1622.658306
912,60,160,1622.659405
913,60,160,1622.660493
914,60,160,1622.66157
915,60,160,1622.662637
916,60,160,1622.663693
917,60,160,1622.664739
918,60,160,1622.665774
919,60,160,1622.666799
920,60,160,1622.667814
921,60,160,1622.668818
922,60,160,1622.669813
923,60,160,1622.670797
924,60,160,1622.671772
925,60,160,1622.672738
926,60,160,1622.673693
927,60,160,1622.674639
928,60,160,1622.675576
929,60,160,1622.676503
930,60,160,1622.677421
931,60,160,1622.67833
932,60,160,1622.67923
933,60,160,1622.680121
934,60,160,1622.681003
935,60,160,1622.681877
936,60,160,1622.682741
937,60,160,1622.683597
938,60,160,1622.684445
939,60,160,1622.685284
940,60,160,1622.686115
941,60,160,1622.686937
942,60,160,1622.687752
943,60,160,1622.688558
944,60,160,1622.689356
945,60,160,1622.690146
946,60,160,1622.690929
947,60,160,1622.691703
948,60,160,1622.69247
949,60,160,1622.693229
950,60,160,1622.693981
951,60,160,1622.694725
952,60,160,1622.695462
953,60,160,1622.696192
954,60,160,1622.696914
955,60,160,1622.697629
956,60,160,1622.698337
957,60,160,1622.699038
958,60,160,1622.699731
959,60,160,1622.700418
960,60,160,1622.701099
961,60,160,1622.701772
962,60,160,1622.702439
963,60,160,1622.703099
964,60,160,1622.703752
965,60,160,1622.704399
966,60,160,1622.70504
967,60,160,1622.705674
968,60,160,1622.706302
969,60,160,1622.706923
970,60,160,1622.707539
971,60,160,1622.708148
972,60,160,1622.708751
973,60,160,1622.709349
974,60,160,1622.70994
975,60,160,1622.710525
976,60,160,1622.711105
977,60,160,1622.711679
978,60,160,1622.712247
979,60,160,1622.712809
980,60,160,1622.713366
981,60,160,1622.713918
982,60,160,1622.714464
983,60,160,1622.715004
984,60,160,1622.715539
985,60,160,1622.716069
986,60,160,1622.716593
987,60,160,1622.717112
988,60,160,1622.717626
989,60,160,1622.718135
990,60,160,1622.718639
991,60,160,1622.719138
992,60,160,1622.719632
993,60,160,1622.720121
994,60,160,1622.720605
995,60,160,1622.721084
996,60,160,1622.721559
997,60,160,1622.722029
998,60,160,1622.722494
999,60,160,1622.722954
