time,current,mrpm,T
104,40,160,837.7665171
105,40,160,840.0628209
106,40,160,842.3362401
107,40,160,844.5870061
108,40,160,846.8153478
109,40,160,849.0214912
110,40,160,851.2056601
111,40,160,853.3680754
112,40,160,855.5089559
113,40,160,857.6285176
114,40,160,859.7269746
115,40,160,861.8045383
116,40,160,863.861418
117,40,160,865.8978208
118,40,160,867.9139516
119,40,160,869.910013
120,40,160,871.8862057
121,40,160,873.8427281
122,40,160,875.7797767
123,40,160,877.6975459
124,40,160,879.5962281
125,40,160,881.4760137
126,40,160,883.3370912
127,40,160,885.1796473
128,40,160,887.0038664
129,40,160,888.8099315
130,40,160,890.5980234
131,40,160,892.3683212
132,40,160,894.1210023
133,40,160,895.8562422
134,40,160,897.5742145
135,40,160,899.2750912
136,40,160,900.9590427
137,40,160,902.6262374
138,40,160,904.2768422
139,40,160,905.9110223
140,40,160,907.5289412
141,40,160,909.1307609
142,40,160,910.7166415
143,40,160,912.2867417
144,40,160,913.8412186
145,40,160,915.3802278
146,40,160,916.9039231
147,40,160,918.412457
148,40,160,919.9059805
149,40,160,921.3846428
150,40,160,922.8485919
151,40,160,924.2979742
152,40,160,925.7329348
153,40,160,927.153617
154,40,160,928.560163
155,40,160,929.9527136
156,40,160,931.3314078
157,40,160,932.6963837
158,40,160,934.0477778
159,40,160,935.3857251
160,40,160,936.7103596
161,40,160,938.0218137
162,40,160,939.3202185
163,40,160,940.6057039
164,40,160,941.8783984
165,40,160,943.1384294
166,40,160,944.3859228
167,40,160,945.6210034
168,40,160,946.8437947
169,40,160,948.054419
170,40,160,949.2529973
171,40,160,950.4396496
172,40,160,951.6144944
173,40,160,952.7776494
174,40,160,953.9292307
175,40,160,955.0693536
176,40,160,956.1981321
177,40,160,957.315679
178,40,160,958.4221061
179,40,160,959.5175241
180,40,160,960.6020425
181,40,160,961.6757697
182,40,160,962.7388132
183,40,160,963.7912792
184,40,160,964.8332729
185,40,160,965.8648987
186,40,160,966.8862596
187,40,160,967.8974578
188,40,160,968.8985944
189,40,160,969.8897695
190,40,160,970.8710823
191,40,160,971.8426308
192,40,160,972.8045123
193,40,160,973.7568228
194,40,160,974.6996578
195,40,160,975.6331113
196,40,160,976.5572769
197,40,160,977.4722468
198,40,160,978.3781126
199,40,160,979.274965
200,40,160,980.1628934
201,40,160,981.0419869
202,40,160,981.9123332
203,40,160,982.7740194
204,40,160,983.6271318
205,40,160,984.4717555
206,40,160,985.307975
207,40,160,986.135874
208,40,160,986.9555353
209,40,160,987.7670409
210,40,160,988.5704718
211,40,160,989.3659084
212,40,160,990.1534303
213,40,160,990.9331163
214,40,160,991.7050442
215,40,160,992.4692913
216,40,160,993.2259341
217,40,160,993.9750481
218,40,160,994.7167083
219,40,160,995.4509888
220,40,160,996.1779632
221,40,160,996.897704
222,40,160,997.6102833
223,40,160,998.3157723
224,40,160,999.0142416
225,40,160,999.705761
226,40,160,1000.3904
227,40,160,1001.068226
228,40,160,1001.739308
229,40,160,1002.403713
230,40,160,1003.061506
231,40,160,1003.712755
232,40,160,1004.357523
233,40,160,1004.995876
234,40,160,1005.627877
235,40,160,1006.25359
236,40,160,1006.873076
237,40,160,1007.486399
238,40,160,1008.093619
239,40,160,1008.694797
240,40,160,1009.289993
241,40,160,1009.879267
242,40,160,1010.462678
243,40,160,1011.040283
244,40,160,1011.612142
245,40,160,1012.17831
246,40,160,1012.738845
247,40,160,1013.293802
248,40,160,1013.843237
249,40,160,1014.387206
250,40,160,1014.925762
251,40,160,1015.458959
252,40,160,1015.98685
253,40,160,1016.509489
254,40,160,1017.026928
255,40,160,1017.539218
256,40,160,1018.046411
257,40,160,1018.548557
258,40,160,1019.045707
259,40,160,1019.53791
260,40,160,1020.025216
261,40,160,1020.507672
262,40,160,1020.985328
263,40,160,1021.458232
264,40,160,1021.92643
265,40,160,1022.389969
266,40,160,1022.848896
267,40,160,1023.303257
268,40,160,1023.753096
269,40,160,1024.19846
270,40,160,1024.639392
271,40,160,1025.075937
272,40,160,1025.508138
273,40,160,1025.936039
274,40,160,1026.359682
275,40,160,1026.77911
276,40,160,1027.194364
277,40,160,1027.605487
278,40,160,1028.012518
279,40,160,1028.4155
280,40,160,1028.814472
281,40,160,1029.209474
282,40,160,1029.600546
283,40,160,1029.987727
284,40,160,1030.371055
285,40,160,1030.750569
286,40,160,1031.126306
287,40,160,1031.498305
288,40,160,1031.866603
289,40,160,1032.231236
290,40,160,1032.592241
291,40,160,1032.949653
292,40,160,1033.30351
293,40,160,1033.653845
294,40,160,1034.000695
295,40,160,1034.344093
296,40,160,1034.684075
297,40,160,1035.020673
298,40,160,1035.353923
299,40,160,1035.683856
300,40,160,1036.010507
301,40,160,1036.333907
302,40,160,1036.65409
303,40,160,1036.971086
304,40,160,1037.284929
305,40,160,1037.595649
306,40,160,1037.903277
307,40,160,1038.207844
308,40,160,1038.50938
309,40,160,1038.807916
310,40,160,1039.103482
311,40,160,1039.396107
312,40,160,1039.68582
313,40,160,1039.97265
314,40,160,1040.256627
315,40,160,1040.537778
316,40,160,1040.816131
317,40,160,1041.091714
318,40,160,1041.364556
319,40,160,1041.634683
320,40,160,1041.902122
321,40,160,1042.1669
322,40,160,1042.429043
323,40,160,1042.688578
324,40,160,1042.94553
325,40,160,1043.199926
326,40,160,1043.45179
327,40,160,1043.701149
328,40,160,1043.948026
329,40,160,1044.192447
330,40,160,1044.434436
331,40,160,1044.674016
332,40,160,1044.911214
333,40,160,1045.14605
334,40,160,1045.378551
335,40,160,1045.608737
336,40,160,1045.836634
337,40,160,1046.062263
338,40,160,1046.285646
339,40,160,1046.506808
340,40,160,1046.725768
341,40,160,1046.94255
342,40,160,1047.157175
343,40,160,1047.369664
344,40,160,1047.580039
345,40,160,1047.78832
346,40,160,1047.994529
347,40,160,1048.198687
348,40,160,1048.400813
349,40,160,1048.600928
350,40,160,1048.799051
351,40,160,1048.995204
352,40,160,1049.189404
353,40,160,1049.381672
354,40,160,1049.572027
355,40,160,1049.760488
356,40,160,1049.947074
357,40,160,1050.131803
358,40,160,1050.314695
359,40,160,1050.495766
360,40,160,1050.675036
361,40,160,1050.852521
362,40,160,1051.028241
363,40,160,1051.202213
364,40,160,1051.374453
365,40,160,1051.54498
366,40,160,1051.71381
367,40,160,1051.88096
368,40,160,1052.046446
369,40,160,1052.210286
370,40,160,1052.372496
371,40,160,1052.533092
372,40,160,1052.69209
373,40,160,1052.849506
374,40,160,1053.005356
375,40,160,1053.159654
376,40,160,1053.312418
377,40,160,1053.463661
378,40,160,1053.6134
379,40,160,1053.761649
380,40,160,1053.908422
381,40,160,1054.053736
382,40,160,1054.197603
383,40,160,1054.340039
384,40,160,1054.481057
385,40,160,1054.620672
386,40,160,1054.758899
387,40,160,1054.895749
388,40,160,1055.031238
389,40,160,1055.165379
390,40,160,1055.298186
391,40,160,1055.42967
392,40,160,1055.559847
393,40,160,1055.688728
394,40,160,1055.816327
395,40,160,1055.942656
396,40,160,1056.067728
397,40,160,1056.191556
398,40,160,1056.314152
399,40,160,1056.435527
400,40,160,1056.555696
401,40,160,1056.674668
402,40,160,1056.792456
403,40,160,1056.909073
404,40,160,1057.024529
405,40,160,1057.138837
406,40,160,1057.252007
407,40,160,1057.364051
408,40,160,1057.47498
409,40,160,1057.584805
410,40,160,1057.693538
411,40,160,1057.801188
412,40,160,1057.907768
413,40,160,1058.013287
414,40,160,1058.117756
415,40,160,1058.221185
416,40,160,1058.323586
417,40,160,1058.424967
418,40,160,1058.52534
419,40,160,1058.624714
420,40,160,1058.7231
421,40,160,1058.820506
422,40,160,1058.916943
423,40,160,1059.012421
424,40,160,1059.106948
425,40,160,1059.200535
426,40,160,1059.293191
427,40,160,1059.384925
428,40,160,1059.475746
429,40,160,1059.565663
430,40,160,1059.654686
431,40,160,1059.742823
432,40,160,1059.830083
433,40,160,1059.916474
434,40,160,1060.002006
435,40,160,1060.086687
436,40,160,1060.170526
437,40,160,1060.25353
438,40,160,1060.335708
439,40,160,1060.417069
440,40,160,1060.49762
441,40,160,1060.577369
442,40,160,1060.656325
443,40,160,1060.734496
444,40,160,1060.811888
445,40,160,1060.888511
446,40,160,1060.964371
447,40,160,1061.039476
448,40,160,1061.113834
449,40,160,1061.187453
450,40,160,1061.260338
451,40,160,1061.332499
452,40,160,1061.403941
453,40,160,1061.474672
454,40,160,1061.5447
455,40,160,1061.614031
456,40,160,1061.682672
457,40,160,1061.75063
458,40,160,1061.817912
459,40,160,1061.884525
460,40,160,1061.950474
461,40,160,1062.015768
462,40,160,1062.080411
463,40,160,1062.144412
464,40,160,1062.207776
465,40,160,1062.270509
466,40,160,1062.332618
467,40,160,1062.394109
468,40,160,1062.454988
469,40,160,1062.515261
470,40,160,1062.574935
471,40,160,1062.634015
472,40,160,1062.692507
473,40,160,1062.750417
474,40,160,1062.807751
475,40,160,1062.864514
476,40,160,1062.920713
477,40,160,1062.976352
478,40,160,1063.031438
479,40,160,1063.085976
480,40,160,1063.139971
481,40,160,1063.193428
482,40,160,1063.246354
483,40,160,1063.298753
484,40,160,1063.350631
485,40,160,1063.401993
486,40,160,1063.452843
487,40,160,1063.503188
488,40,160,1063.553032
489,40,160,1063.602379
490,40,160,1063.651236
491,40,160,1063.699607
492,40,160,1063.747496
493,40,160,1063.794909
494,40,160,1063.84185
495,40,160,1063.888324
496,40,160,1063.934335
497,40,160,1063.979889
498,40,160,1064.024989
499,40,160,1064.069641
500,40,160,1064.113848
501,40,160,1064.157616
502,40,160,1064.200948
503,40,160,1064.243848
504,40,160,1064.286322
505,40,160,1064.328374
506,40,160,1064.370007
507,40,160,1064.411225
508,40,160,1064.452034
509,40,160,1064.492436
510,40,160,1064.532437
511,40,160,1064.572039
512,40,160,1064.611248
513,40,160,1064.650066
514,40,160,1064.688498
515,40,160,1064.726548
516,40,160,1064.764219
517,40,160,1064.801515
518,40,160,1064.83844
519,40,160,1064.874998
520,40,160,1064.911191
521,40,160,1064.947025
522,40,160,1064.982502
523,40,160,1065.017627
524,40,160,1065.052401
525,40,160,1065.08683
526,40,160,1065.120916
527,40,160,1065.154663
528,40,160,1065.188075
529,40,160,1065.221153
530,40,160,1065.253903
531,40,160,1065.286327
532,40,160,1065.318428
533,40,160,1065.350209
534,40,160,1065.381675
535,40,160,1065.412827
536,40,160,1065.44367
537,40,160,1065.474205
538,40,160,1065.504437
539,40,160,1065.534368
540,40,160,1065.564001
541,40,160,1065.593339
542,40,160,1065.622386
543,40,160,1065.651143
544,40,160,1065.679614
545,40,160,1065.707802
546,40,160,1065.735709
547,40,160,1065.763339
548,40,160,1065.790694
549,40,160,1065.817776
550,40,160,1065.844589
551,40,160,1065.871136
552,40,160,1065.897418
553,40,160,1065.923439
554,40,160,1065.9492
555,40,160,1065.974706
556,40,160,1065.999957
557,40,160,1066.024958
558,40,160,1066.049709
559,40,160,1066.074215
560,40,160,1066.098476
561,40,160,1066.122496
562,40,160,1066.146277
563,40,160,1066.169822
564,40,160,1066.193132
565,40,160,1066.21621
566,40,160,1066.239059
567,40,160,1066.26168
568,40,160,1066.284077
569,40,160,1066.30625
570,40,160,1066.328203
571,40,160,1066.349937
572,40,160,1066.371455
573,40,160,1066.392759
574,40,160,1066.413851
575,40,160,1066.434733
576,40,160,1066.455407
577,40,160,1066.475876
578,40,160,1066.496141
579,40,160,1066.516204
580,40,160,1066.536068
581,40,160,1066.555734
582,40,160,1066.575204
583,40,160,1066.59448
584,40,160,1066.613565
585,40,160,1066.63246
586,40,160,1066.651167
587,40,160,1066.669688
588,40,160,1066.688024
589,40,160,1066.706178
590,40,160,1066.724152
591,40,160,1066.741946
592,40,160,1066.759564
593,40,160,1066.777006
594,40,160,1066.794274
595,40,160,1066.811371
596,40,160,1066.828298
597,40,160,1066.845056
598,40,160,1066.861648
599,40,160,1066.878074
600,40,160,1066.894337
601,40,160,1066.910438
602,40,160,1066.926379
603,40,160,1066.942161
604,40,160,1066.957787
605,40,160,1066.973257
606,40,160,1066.988573
607,40,160,1067.003736
608,40,160,1067.018749
609,40,160,1067.033612
610,40,160,1067.048327
611,40,160,1067.062896
612,40,160,1067.07732
613,40,160,1067.091601
614,40,160,1067.105739
615,40,160,1067.119737
616,40,160,1067.133595
617,40,160,1067.147315
618,40,160,1067.160899
619,40,160,1067.174348
620,40,160,1067.187663
621,40,160,1067.200846
622,40,160,1067.213897
623,40,160,1067.226819
624,40,160,1067.239612
625,40,160,1067.252277
626,40,160,1067.264817
627,40,160,1067.277232
628,40,160,1067.289523
629,40,160,1067.301692
630,40,160,1067.31374
631,40,160,1067.325668
632,40,160,1067.337477
633,40,160,1067.349169
634,40,160,1067.360744
635,40,160,1067.372205
636,40,160,1067.383551
637,40,160,1067.394785
638,40,160,1067.405906
639,40,160,1067.416917
640,40,160,1067.427818
641,40,160,1067.438611
642,40,160,1067.449297
643,40,160,1067.459876
644,40,160,1067.47035
645,40,160,1067.48072
646,40,160,1067.490986
647,40,160,1067.501151
648,40,160,1067.511214
649,40,160,1067.521177
650,40,160,1067.531041
651,40,160,1067.540807
652,40,160,1067.550476
653,40,160,1067.560048
654,40,160,1067.569525
655,40,160,1067.578908
656,40,160,1067.588198
657,40,160,1067.597395
658,40,160,1067.606501
659,40,160,1067.615516
660,40,160,1067.624441
661,40,160,1067.633277
662,40,160,1067.642026
663,40,160,1067.650688
664,40,160,1067.659263
665,40,160,1067.667753
666,40,160,1067.676158
667,40,160,1067.68448
668,40,160,1067.692719
669,40,160,1067.700877
670,40,160,1067.708953
671,40,160,1067.716948
672,40,160,1067.724864
673,40,160,1067.732701
674,40,160,1067.740461
675,40,160,1067.748143
676,40,160,1067.755748
677,40,160,1067.763278
678,40,160,1067.770733
679,40,160,1067.778114
680,40,160,1067.785422
681,40,160,1067.792657
682,40,160,1067.799819
683,40,160,1067.806911
684,40,160,1067.813932
685,40,160,1067.820883
686,40,160,1067.827765
687,40,160,1067.834578
688,40,160,1067.841324
689,40,160,1067.848002
690,40,160,1067.854614
691,40,160,1067.86116
692,40,160,1067.867641
693,40,160,1067.874058
694,40,160,1067.880411
695,40,160,1067.8867
696,40,160,1067.892927
697,40,160,1067.899092
698,40,160,1067.905196
699,40,160,1067.911239
700,40,160,1067.917222
701,40,160,1067.923145
702,40,160,1067.929009
703,40,160,1067.934815
704,40,160,1067.940564
705,40,160,1067.946255
706,40,160,1067.951889
707,40,160,1067.957467
708,40,160,1067.96299
709,40,160,1067.968458
710,40,160,1067.973872
711,40,160,1067.979231
712,40,160,1067.984537
713,40,160,1067.989791
714,40,160,1067.994992
715,40,160,1068.000142
716,40,160,1068.00524
717,40,160,1068.010287
718,40,160,1068.015285
719,40,160,1068.020232
720,40,160,1068.02513
721,40,160,1068.02998
722,40,160,1068.034781
723,40,160,1068.039535
724,40,160,1068.044241
725,40,160,1068.048901
726,40,160,1068.053514
727,40,160,1068.058081
728,40,160,1068.062603
729,40,160,1068.067079
730,40,160,1068.071511
731,40,160,1068.075899
732,40,160,1068.080244
733,40,160,1068.084545
734,40,160,1068.088803
735,40,160,1068.093019
736,40,160,1068.097194
737,40,160,1068.101326
738,40,160,1068.105418
739,40,160,1068.109468
740,40,160,1068.113479
741,40,160,1068.117449
742,40,160,1068.12138
743,40,160,1068.125272
744,40,160,1068.129125
745,40,160,1068.13294
746,40,160,1068.136717
747,40,160,1068.140456
748,40,160,1068.144158
749,40,160,1068.147823
750,40,160,1068.151452
751,40,160,1068.155045
752,40,160,1068.158602
753,40,160,1068.162123
754,40,160,1068.16561
755,40,160,1068.169061
756,40,160,1068.172479
757,40,160,1068.175862
758,40,160,1068.179212
759,40,160,1068.182529
760,40,160,1068.185812
761,40,160,1068.189063
762,40,160,1068.192281
763,40,160,1068.195468
764,40,160,1068.198622
765,40,160,1068.201746
766,40,160,1068.204838
767,40,160,1068.207899
768,40,160,1068.21093
769,40,160,1068.213931
770,40,160,1068.216902
771,40,160,1068.219843
772,40,160,1068.222756
773,40,160,1068.225639
774,40,160,1068.228493
775,40,160,1068.231319
776,40,160,1068.234117
777,40,160,1068.236887
778,40,160,1068.23963
779,40,160,1068.242345
780,40,160,1068.245034
781,40,160,1068.247695
782,40,160,1068.25033
783,40,160,1068.252939
784,40,160,1068.255522
785,40,160,1068.258079
786,40,160,1068.260611
787,40,160,1068.263117
788,40,160,1068.265599
789,40,160,1068.268055
790,40,160,1068.270488
791,40,160,1068.272896
792,40,160,1068.27528
793,40,160,1068.277641
794,40,160,1068.279978
795,40,160,1068.282292
796,40,160,1068.284583
797,40,160,1068.286851
798,40,160,1068.289096
799,40,160,1068.291319
800,40,160,1068.29352
801,40,160,1068.295699
802,40,160,1068.297856
803,40,160,1068.299992
804,40,160,1068.302107
805,40,160,1068.304201
806,40,160,1068.306273
807,40,160,1068.308326
808,40,160,1068.310357
809,40,160,1068.312369
810,40,160,1068.31436
811,40,160,1068.316332
812,40,160,1068.318284
813,40,160,1068.320217
814,40,160,1068.32213
815,40,160,1068.324025
816,40,160,1068.3259
817,40,160,1068.327757
818,40,160,1068.329595
819,40,160,1068.331415
820,40,160,1068.333217
821,40,160,1068.335001
822,40,160,1068.336768
823,40,160,1068.338517
824,40,160,1068.340248
825,40,160,1068.341962
826,40,160,1068.343659
827,40,160,1068.345339
828,40,160,1068.347003
829,40,160,1068.34865
830,40,160,1068.35028
831,40,160,1068.351894
832,40,160,1068.353493
833,40,160,1068.355075
834,40,160,1068.356641
835,40,160,1068.358192
836,40,160,1068.359728
837,40,160,1068.361248
838,40,160,1068.362753
839,40,160,1068.364244
840,40,160,1068.365719
841,40,160,1068.36718
842,40,160,1068.368626
843,40,160,1068.370057
844,40,160,1068.371475
845,40,160,1068.372878
846,40,160,1068.374268
847,40,160,1068.375643
848,40,160,1068.377005
849,40,160,1068.378354
850,40,160,1068.379689
851,40,160,1068.38101
852,40,160,1068.382319
853,40,160,1068.383614
854,40,160,1068.384897
855,40,160,1068.386167
856,40,160,1068.387424
857,40,160,1068.388669
858,40,160,1068.389901
859,40,160,1068.391121
860,40,160,1068.392329
861,40,160,1068.393525
862,40,160,1068.394709
863,40,160,1068.395881
864,40,160,1068.397041
865,40,160,1068.39819
866,40,160,1068.399328
867,40,160,1068.400454
868,40,160,1068.401569
869,40,160,1068.402673
870,40,160,1068.403766
871,40,160,1068.404848
872,40,160,1068.40592
873,40,160,1068.40698
874,40,160,1068.40803
875,40,160,1068.40907
876,40,160,1068.410099
877,40,160,1068.411118
878,40,160,1068.412127
879,40,160,1068.413126
880,40,160,1068.414115
881,40,160,1068.415094
882,40,160,1068.416064
883,40,160,1068.417023
884,40,160,1068.417974
885,40,160,1068.418914
886,40,160,1068.419846
887,40,160,1068.420768
888,40,160,1068.421681
889,40,160,1068.422585
890,40,160,1068.423479
891,40,160,1068.424365
892,40,160,1068.425242
893,40,160,1068.426111
894,40,160,1068.426971
895,40,160,1068.427822
896,40,160,1068.428665
897,40,160,1068.429499
898,40,160,1068.430325
899,40,160,1068.431143
900,40,160,1068.431952
901,40,160,1068.432754
902,40,160,1068.433548
903,40,160,1068.434333
904,40,160,1068.435111
905,40,160,1068.435882
906,40,160,1068.436644
907,40,160,1068.437399
908,40,160,1068.438147
909,40,160,1068.438887
910,40,160,1068.439619
911,40,160,1068.440344
912,40,160,1068.441063
913,40,160,1068.441774
914,40,160,1068.442477
915,40,160,1068.443174
916,40,160,1068.443864
917,40,160,1068.444547
918,40,160,1068.445224
919,40,160,1068.445893
920,40,160,1068.446556
921,40,160,1068.447213
922,40,160,1068.447862
923,40,160,1068.448506
924,40,160,1068.449143
925,40,160,1068.449773
926,40,160,1068.450398
927,40,160,1068.451016
928,40,160,1068.451628
929,40,160,1068.452233
930,40,160,1068.452833
931,40,160,1068.453427
932,40,160,1068.454015
933,40,160,1068.454597
934,40,160,1068.455173
935,40,160,1068.455744
936,40,160,1068.456309
937,40,160,1068.456868
938,40,160,1068.457422
939,40,160,1068.45797
940,40,160,1068.458513
941,40,160,1068.45905
942,40,160,1068.459582
943,40,160,1068.460109
944,40,160,1068.46063
945,40,160,1068.461147
946,40,160,1068.461658
947,40,160,1068.462164
948,40,160,1068.462665
949,40,160,1068.463161
950,40,160,1068.463652
951,40,160,1068.464138
952,40,160,1068.46462
953,40,160,1068.465096
954,40,160,1068.465568
955,40,160,1068.466035
956,40,160,1068.466498
957,40,160,1068.466956
958,40,160,1068.467409
959,40,160,1068.467858
960,40,160,1068.468302
961,40,160,1068.468742
962,40,160,1068.469178
963,40,160,1068.469609
964,40,160,1068.470036
965,40,160,1068.470459
966,40,160,1068.470877
967,40,160,1068.471291
968,40,160,1068.471702
969,40,160,1068.472108
970,40,160,1068.47251
971,40,160,1068.472908
972,40,160,1068.473302
973,40,160,1068.473692
974,40,160,1068.474078
975,40,160,1068.474461
976,40,160,1068.47484
977,40,160,1068.475214
978,40,160,1068.475586
979,40,160,1068.475953
980,40,160,1068.476317
981,40,160,1068.476677
982,40,160,1068.477034
983,40,160,1068.477387
984,40,160,1068.477736
985,40,160,1068.478082
986,40,160,1068.478425
987,40,160,1068.478764
988,40,160,1068.4791
989,40,160,1068.479433
990,40,160,1068.479762
991,40,160,1068.480088
992,40,160,1068.48041
993,40,160,1068.48073
994,40,160,1068.481046
995,40,160,1068.481359
996,40,160,1068.481669
997,40,160,1068.481976
998,40,160,1068.48228
999,40,160,1068.482581
