time,current,mrpm,T
202,20,160,473.6092759
203,20,160,474.0137201
204,20,160,474.4141401
205,20,160,474.8105758
206,20,160,475.2030669
207,20,160,475.5916527
208,20,160,475.9763719
209,20,160,476.3572631
210,20,160,476.7343645
211,20,160,477.1077135
212,20,160,477.4773477
213,20,160,477.843304
214,20,160,478.205619
215,20,160,478.5643288
216,20,160,478.9194695
217,20,160,479.2710764
218,20,160,479.6191848
219,20,160,479.9638294
220,20,160,480.3050448
221,20,160,480.642865
222,20,160,480.9773238
223,20,160,481.3084548
224,20,160,481.6362909
225,20,160,481.960865
226,20,160,482.2822095
227,20,160,482.6003566
228,20,160,482.9153381
229,20,160,483.2271855
230,20,160,483.5359299
231,20,160,483.8416023
232,20,160,484.1442332
233,20,160,484.4438528
234,20,160,484.7404912
235,20,160,485.034178
236,20,160,485.3249426
237,20,160,485.612814
238,20,160,485.897821
239,20,160,486.1799922
240,20,160,486.4593557
241,20,160,486.7359395
242,20,160,487.0097713
243,20,160,487.2808783
244,20,160,487.5492878
245,20,160,487.8150266
246,20,160,488.0781213
247,20,160,488.3385981
248,20,160,488.5964831
249,20,160,488.8518022
250,20,160,489.1045807
251,20,160,489.3548441
252,20,160,489.6026173
253,20,160,489.8479252
254,20,160,490.0907921
255,20,160,490.3312425
256,20,160,490.5693004
257,20,160,490.8049896
258,20,160,491.0383336
259,20,160,491.2693558
260,20,160,491.4980793
261,20,160,491.724527
262,20,160,491.9487215
263,20,160,492.1706852
264,20,160,492.3904403
265,20,160,492.6080088
266,20,160,492.8234125
267,20,160,493.0366729
268,20,160,493.2478113
269,20,160,493.4568488
270,20,160,493.6638064
271,20,160,493.8687047
272,20,160,494.0715643
273,20,160,494.2724053
274,20,160,494.471248
275,20,160,494.6681121
276,20,160,494.8630175
277,20,160,495.0559834
278,20,160,495.2470294
279,20,160,495.4361743
280,20,160,495.6234373
281,20,160,495.808837
282,20,160,495.9923919
283,20,160,496.1741204
284,20,160,496.3540407
285,20,160,496.5321707
286,20,160,496.7085283
287,20,160,496.8831312
288,20,160,497.0559967
289,20,160,497.2271421
290,20,160,497.3965847
291,20,160,497.5643412
292,20,160,497.7304286
293,20,160,497.8948633
294,20,160,498.0576619
295,20,160,498.2188407
296,20,160,498.3784156
297,20,160,498.5364028
298,20,160,498.692818
299,20,160,498.8476768
300,20,160,499.0009948
301,20,160,499.1527872
302,20,160,499.3030692
303,20,160,499.4518559
304,20,160,499.5991622
305,20,160,499.7450028
306,20,160,499.8893922
307,20,160,500.0323449
308,20,160,500.1738752
309,20,160,500.3139972
310,20,160,500.452725
311,20,160,500.5900725
312,20,160,500.7260533
313,20,160,500.8606811
314,20,160,500.9939693
315,20,160,501.1259313
316,20,160,501.2565802
317,20,160,501.3859292
318,20,160,501.5139911
319,20,160,501.6407788
320,20,160,501.7663049
321,20,160,501.890582
322,20,160,502.0136226
323,20,160,502.1354388
324,20,160,502.256043
325,20,160,502.3754471
326,20,160,502.4936632
327,20,160,502.610703
328,20,160,502.7265782
329,20,160,502.8413004
330,20,160,502.9548811
331,20,160,503.0673317
332,20,160,503.1786634
333,20,160,503.2888873
334,20,160,503.3980145
335,20,160,503.5060558
336,20,160,503.6130221
337,20,160,503.7189241
338,20,160,503.8237723
339,20,160,503.9275773
340,20,160,504.0303494
341,20,160,504.1320989
342,20,160,504.2328359
343,20,160,504.3325707
344,20,160,504.431313
345,20,160,504.5290729
346,20,160,504.62586
347,20,160,504.721684
348,20,160,504.8165546
349,20,160,504.9104813
350,20,160,505.0034733
351,20,160,505.09554
352,20,160,505.1866907
353,20,160,505.2769344
354,20,160,505.3662802
355,20,160,505.4547369
356,20,160,505.5423135
357,20,160,505.6290187
358,20,160,505.7148612
359,20,160,505.7998495
360,20,160,505.8839922
361,20,160,505.9672977
362,20,160,506.0497742
363,20,160,506.1314301
364,20,160,506.2122735
365,20,160,506.2923125
366,20,160,506.371555
367,20,160,506.4500092
368,20,160,506.5276826
369,20,160,506.6045832
370,20,160,506.6807187
371,20,160,506.7560966
372,20,160,506.8307244
373,20,160,506.9046097
374,20,160,506.9777598
375,20,160,507.0501821
376,20,160,507.1218838
377,20,160,507.192872
378,20,160,507.2631539
379,20,160,507.3327364
380,20,160,507.4016266
381,20,160,507.4698313
382,20,160,507.5373574
383,20,160,507.6042116
384,20,160,507.6704006
385,20,160,507.7359309
386,20,160,507.8008093
387,20,160,507.8650421
388,20,160,507.9286357
389,20,160,507.9915966
390,20,160,508.0539311
391,20,160,508.1156453
392,20,160,508.1767454
393,20,160,508.2372375
394,20,160,508.2971278
395,20,160,508.3564221
396,20,160,508.4151265
397,20,160,508.4732467
398,20,160,508.5307887
399,20,160,508.587758
400,20,160,508.6441606
401,20,160,508.7000019
402,20,160,508.7552875
403,20,160,508.8100231
404,20,160,508.8642141
405,20,160,508.9178658
406,20,160,508.9709837
407,20,160,509.0235731
408,20,160,509.0756391
409,20,160,509.1271872
410,20,160,509.1782223
411,20,160,509.2287496
412,20,160,509.2787741
413,20,160,509.3283009
414,20,160,509.3773349
415,20,160,509.425881
416,20,160,509.4739441
417,20,160,509.5215289
418,20,160,509.5686402
419,20,160,509.6152828
420,20,160,509.6614613
421,20,160,509.7071803
422,20,160,509.7524444
423,20,160,509.7972581
424,20,160,509.8416259
425,20,160,509.8855522
426,20,160,509.9290415
427,20,160,509.972098
428,20,160,510.0147261
429,20,160,510.05693
430,20,160,510.0987141
431,20,160,510.1400823
432,20,160,510.181039
433,20,160,510.2215881
434,20,160,510.2617337
435,20,160,510.3014799
436,20,160,510.3408306
437,20,160,510.3797898
438,20,160,510.4183613
439,20,160,510.456549
440,20,160,510.4943567
441,20,160,510.5317883
442,20,160,510.5688474
443,20,160,510.6055377
444,20,160,510.641863
445,20,160,510.6778268
446,20,160,510.7134328
447,20,160,510.7486845
448,20,160,510.7835855
449,20,160,510.8181391
450,20,160,510.852349
451,20,160,510.8862185
452,20,160,510.9197509
453,20,160,510.9529497
454,20,160,510.9858182
455,20,160,511.0183596
456,20,160,511.0505773
457,20,160,511.0824743
458,20,160,511.114054
459,20,160,511.1453194
460,20,160,511.1762738
461,20,160,511.2069202
462,20,160,511.2372616
463,20,160,511.2673011
464,20,160,511.2970417
465,20,160,511.3264864
466,20,160,511.3556381
467,20,160,511.3844998
468,20,160,511.4130743
469,20,160,511.4413644
470,20,160,511.4693731
471,20,160,511.4971031
472,20,160,511.5245571
473,20,160,511.551738
474,20,160,511.5786484
475,20,160,511.6052911
476,20,160,511.6316687
477,20,160,511.6577838
478,20,160,511.683639
479,20,160,511.709237
480,20,160,511.7345803
481,20,160,511.7596714
482,20,160,511.7845129
483,20,160,511.8091072
484,20,160,511.8334567
485,20,160,511.857564
486,20,160,511.8814314
487,20,160,511.9050613
488,20,160,511.9284561
489,20,160,511.9516181
490,20,160,511.9745497
491,20,160,511.9972531
492,20,160,512.0197306
493,20,160,512.0419844
494,20,160,512.0640168
495,20,160,512.0858299
496,20,160,512.1074261
497,20,160,512.1288073
498,20,160,512.1499758
499,20,160,512.1709337
500,20,160,512.191683
501,20,160,512.2122259
502,20,160,512.2325643
503,20,160,512.2527004
504,20,160,512.2726362
505,20,160,512.2923735
506,20,160,512.3119145
507,20,160,512.3312611
508,20,160,512.3504151
509,20,160,512.3693786
510,20,160,512.3881533
511,20,160,512.4067413
512,20,160,512.4251443
513,20,160,512.4433642
514,20,160,512.4614028
515,20,160,512.4792619
516,20,160,512.4969433
517,20,160,512.5144488
518,20,160,512.5317801
519,20,160,512.5489389
520,20,160,512.565927
521,20,160,512.5827461
522,20,160,512.5993978
523,20,160,512.6158839
524,20,160,512.6322059
525,20,160,512.6483655
526,20,160,512.6643643
527,20,160,512.6802039
528,20,160,512.6958859
529,20,160,512.7114118
530,20,160,512.7267833
531,20,160,512.7420019
532,20,160,512.757069
533,20,160,512.7719861
534,20,160,512.7867549
535,20,160,512.8013767
536,20,160,512.815853
537,20,160,512.8301853
538,20,160,512.844375
539,20,160,512.8584234
540,20,160,512.8723321
541,20,160,512.8861024
542,20,160,512.8997357
543,20,160,512.9132333
544,20,160,512.9265967
545,20,160,512.939827
546,20,160,512.9529257
547,20,160,512.9658941
548,20,160,512.9787334
549,20,160,512.991445
550,20,160,513.0040301
551,20,160,513.01649
552,20,160,513.0288259
553,20,160,513.0410391
554,20,160,513.0531307
555,20,160,513.065102
556,20,160,513.0769542
557,20,160,513.0886885
558,20,160,513.100306
559,20,160,513.1118079
560,20,160,513.1231954
561,20,160,513.1344696
562,20,160,513.1456316
563,20,160,513.1566825
564,20,160,513.1676234
565,20,160,513.1784555
566,20,160,513.1891799
567,20,160,513.1997975
568,20,160,513.2103094
569,20,160,513.2207168
570,20,160,513.2310206
571,20,160,513.2412219
572,20,160,513.2513217
573,20,160,513.261321
574,20,160,513.2712208
575,20,160,513.281022
576,20,160,513.2907258
577,20,160,513.300333
578,20,160,513.3098446
579,20,160,513.3192616
580,20,160,513.3285849
581,20,160,513.3378154
582,20,160,513.3469541
583,20,160,513.3560018
584,20,160,513.3649595
585,20,160,513.3738281
586,20,160,513.3826084
587,20,160,513.3913013
588,20,160,513.3999078
589,20,160,513.4084286
590,20,160,513.4168647
591,20,160,513.4252168
592,20,160,513.4334858
593,20,160,513.4416725
594,20,160,513.4497778
595,20,160,513.4578024
596,20,160,513.4657472
597,20,160,513.4736129
598,20,160,513.4814003
599,20,160,513.4891103
600,20,160,513.4967436
601,20,160,513.5043009
602,20,160,513.511783
603,20,160,513.5191906
604,20,160,513.5265246
605,20,160,513.5337855
606,20,160,513.5409743
607,20,160,513.5480915
608,20,160,513.5551378
609,20,160,513.5621141
610,20,160,513.569021
611,20,160,513.5758591
612,20,160,513.5826292
613,20,160,513.5893319
614,20,160,513.5959679
615,20,160,513.6025379
616,20,160,513.6090426
617,20,160,513.6154825
618,20,160,513.6218583
619,20,160,513.6281707
620,20,160,513.6344203
621,20,160,513.6406076
622,20,160,513.6467335
623,20,160,513.6527983
624,20,160,513.6588029
625,20,160,513.6647477
626,20,160,513.6706333
627,20,160,513.6764604
628,20,160,513.6822294
629,20,160,513.6879411
630,20,160,513.693596
631,20,160,513.6991946
632,20,160,513.7047374
633,20,160,513.7102252
634,20,160,513.7156583
635,20,160,513.7210373
636,20,160,513.7263629
637,20,160,513.7316354
638,20,160,513.7368555
639,20,160,513.7420237
640,20,160,513.7471404
641,20,160,513.7522062
642,20,160,513.7572216
643,20,160,513.7621871
644,20,160,513.7671032
645,20,160,513.7719704
646,20,160,513.7767891
647,20,160,513.7815599
648,20,160,513.7862832
649,20,160,513.7909596
650,20,160,513.7955894
651,20,160,513.8001731
652,20,160,513.8047112
653,20,160,513.8092042
654,20,160,513.8136525
655,20,160,513.8180565
656,20,160,513.8224167
657,20,160,513.8267335
658,20,160,513.8310073
659,20,160,513.8352386
660,20,160,513.8394278
661,20,160,513.8435754
662,20,160,513.8476816
663,20,160,513.851747
664,20,160,513.855772
665,20,160,513.8597569
666,20,160,513.8637022
667,20,160,513.8676082
668,20,160,513.8714753
669,20,160,513.8753039
670,20,160,513.8790945
671,20,160,513.8828474
672,20,160,513.8865629
673,20,160,513.8902414
674,20,160,513.8938833
675,20,160,513.897489
676,20,160,513.9010588
677,20,160,513.9045931
678,20,160,513.9080922
679,20,160,513.9115566
680,20,160,513.9149864
681,20,160,513.9183821
682,20,160,513.921744
683,20,160,513.9250725
684,20,160,513.9283679
685,20,160,513.9316304
686,20,160,513.9348605
687,20,160,513.9380585
688,20,160,513.9412246
689,20,160,513.9443593
690,20,160,513.9474627
691,20,160,513.9505353
692,20,160,513.9535773
693,20,160,513.956589
694,20,160,513.9595708
695,20,160,513.9625229
696,20,160,513.9654456
697,20,160,513.9683392
698,20,160,513.9712041
699,20,160,513.9740404
700,20,160,513.9768485
701,20,160,513.9796287
702,20,160,513.9823812
703,20,160,513.9851063
704,20,160,513.9878043
705,20,160,513.9904755
706,20,160,513.9931201
707,20,160,513.9957384
708,20,160,513.9983306
709,20,160,514.000897
710,20,160,514.0034379
711,20,160,514.0059535
712,20,160,514.0084441
713,20,160,514.0109099
714,20,160,514.0133511
715,20,160,514.0157681
716,20,160,514.018161
717,20,160,514.0205301
718,20,160,514.0228757
719,20,160,514.0251979
720,20,160,514.0274969
721,20,160,514.0297732
722,20,160,514.0320267
723,20,160,514.0342579
724,20,160,514.0364668
725,20,160,514.0386538
726,20,160,514.040819
727,20,160,514.0429626
728,20,160,514.045085
729,20,160,514.0471862
730,20,160,514.0492665
731,20,160,514.0513261
732,20,160,514.0533652
733,20,160,514.055384
734,20,160,514.0573827
735,20,160,514.0593616
736,20,160,514.0613207
737,20,160,514.0632604
738,20,160,514.0651808
739,20,160,514.067082
740,20,160,514.0689644
741,20,160,514.070828
742,20,160,514.072673
743,20,160,514.0744997
744,20,160,514.0763083
745,20,160,514.0780988
746,20,160,514.0798715
747,20,160,514.0816266
748,20,160,514.0833642
749,20,160,514.0850845
750,20,160,514.0867878
751,20,160,514.088474
752,20,160,514.0901435
753,20,160,514.0917964
754,20,160,514.0934328
755,20,160,514.0950529
756,20,160,514.096657
757,20,160,514.098245
758,20,160,514.0998173
759,20,160,514.1013739
760,20,160,514.102915
761,20,160,514.1044408
762,20,160,514.1059514
763,20,160,514.107447
764,20,160,514.1089277
765,20,160,514.1103937
766,20,160,514.111845
767,20,160,514.113282
768,20,160,514.1147046
769,20,160,514.1161131
770,20,160,514.1175076
771,20,160,514.1188882
772,20,160,514.120255
773,20,160,514.1216083
774,20,160,514.1229481
775,20,160,514.1242745
776,20,160,514.1255878
777,20,160,514.126888
778,20,160,514.1281752
779,20,160,514.1294497
780,20,160,514.1307115
781,20,160,514.1319607
782,20,160,514.1331975
783,20,160,514.1344219
784,20,160,514.1356342
785,20,160,514.1368345
786,20,160,514.1380227
787,20,160,514.1391992
788,20,160,514.140364
789,20,160,514.1415171
790,20,160,514.1426588
791,20,160,514.1437892
792,20,160,514.1449083
793,20,160,514.1460162
794,20,160,514.1471131
795,20,160,514.1481992
796,20,160,514.1492744
797,20,160,514.1503389
798,20,160,514.1513928
799,20,160,514.1524362
800,20,160,514.1534693
801,20,160,514.154492
802,20,160,514.1555046
803,20,160,514.1565071
804,20,160,514.1574997
805,20,160,514.1584824
806,20,160,514.1594552
807,20,160,514.1604184
808,20,160,514.1613721
809,20,160,514.1623162
810,20,160,514.1632509
811,20,160,514.1641764
812,20,160,514.1650926
813,20,160,514.1659997
814,20,160,514.1668978
815,20,160,514.167787
816,20,160,514.1686673
817,20,160,514.1695388
818,20,160,514.1704017
819,20,160,514.171256
820,20,160,514.1721018
821,20,160,514.1729391
822,20,160,514.1737682
823,20,160,514.174589
824,20,160,514.1754016
825,20,160,514.1762061
826,20,160,514.1770027
827,20,160,514.1777913
828,20,160,514.178572
829,20,160,514.179345
830,20,160,514.1801103
831,20,160,514.180868
832,20,160,514.1816182
833,20,160,514.1823609
834,20,160,514.1830961
835,20,160,514.1838241
836,20,160,514.1845449
837,20,160,514.1852584
838,20,160,514.1859649
839,20,160,514.1866643
840,20,160,514.1873568
841,20,160,514.1880424
842,20,160,514.1887211
843,20,160,514.1893931
844,20,160,514.1900585
845,20,160,514.1907172
846,20,160,514.1913693
847,20,160,514.192015
848,20,160,514.1926542
849,20,160,514.1932871
850,20,160,514.1939136
851,20,160,514.194534
852,20,160,514.1951482
853,20,160,514.1957562
854,20,160,514.1963582
855,20,160,514.1969542
856,20,160,514.1975443
857,20,160,514.1981285
858,20,160,514.1987069
859,20,160,514.1992796
860,20,160,514.1998465
861,20,160,514.2004078
862,20,160,514.2009636
863,20,160,514.2015138
864,20,160,514.2020585
865,20,160,514.2025978
866,20,160,514.2031317
867,20,160,514.2036603
868,20,160,514.2041837
869,20,160,514.2047018
870,20,160,514.2052148
871,20,160,514.2057227
872,20,160,514.2062256
873,20,160,514.2067234
874,20,160,514.2072163
875,20,160,514.2077043
876,20,160,514.2081874
877,20,160,514.2086657
878,20,160,514.2091393
879,20,160,514.2096081
880,20,160,514.2100723
881,20,160,514.2105318
882,20,160,514.2109868
883,20,160,514.2114373
884,20,160,514.2118833
885,20,160,514.2123248
886,20,160,514.2127619
887,20,160,514.2131947
888,20,160,514.2136232
889,20,160,514.2140475
890,20,160,514.2144675
891,20,160,514.2148833
892,20,160,514.215295
893,20,160,514.2157026
894,20,160,514.2161061
895,20,160,514.2165056
896,20,160,514.2169012
897,20,160,514.2172928
898,20,160,514.2176805
899,20,160,514.2180644
900,20,160,514.2184444
901,20,160,514.2188207
902,20,160,514.2191932
903,20,160,514.219562
904,20,160,514.2199271
905,20,160,514.2202886
906,20,160,514.2206465
907,20,160,514.2210009
908,20,160,514.2213517
909,20,160,514.221699
910,20,160,514.2220429
911,20,160,514.2223833
912,20,160,514.2227204
913,20,160,514.2230541
914,20,160,514.2233845
915,20,160,514.2237116
916,20,160,514.2240354
917,20,160,514.2243561
918,20,160,514.2246735
919,20,160,514.2249878
920,20,160,514.2252989
921,20,160,514.225607
922,20,160,514.225912
923,20,160,514.2262139
924,20,160,514.2265129
925,20,160,514.2268088
926,20,160,514.2271019
927,20,160,514.227392
928,20,160,514.2276792
929,20,160,514.2279636
930,20,160,514.2282451
931,20,160,514.2285238
932,20,160,514.2287998
933,20,160,514.229073
934,20,160,514.2293435
935,20,160,514.2296113
936,20,160,514.2298765
937,20,160,514.230139
938,20,160,514.2303989
939,20,160,514.2306562
940,20,160,514.2309109
941,20,160,514.2311631
942,20,160,514.2314128
943,20,160,514.2316601
944,20,160,514.2319048
945,20,160,514.2321471
946,20,160,514.2323871
947,20,160,514.2326246
948,20,160,514.2328597
949,20,160,514.2330926
950,20,160,514.2333231
951,20,160,514.2335513
952,20,160,514.2337772
953,20,160,514.2340009
954,20,160,514.2342224
955,20,160,514.2344416
956,20,160,514.2346587
957,20,160,514.2348736
958,20,160,514.2350864
959,20,160,514.2352971
960,20,160,514.2355056
961,20,160,514.2357121
962,20,160,514.2359166
963,20,160,514.236119
964,20,160,514.2363194
965,20,160,514.2365178
966,20,160,514.2367142
967,20,160,514.2369087
968,20,160,514.2371012
969,20,160,514.2372918
970,20,160,514.2374805
971,20,160,514.2376674
972,20,160,514.2378524
973,20,160,514.2380355
974,20,160,514.2382168
975,20,160,514.2383963
976,20,160,514.2385741
977,20,160,514.23875
978,20,160,514.2389242
979,20,160,514.2390967
980,20,160,514.2392675
981,20,160,514.2394366
982,20,160,514.2396039
983,20,160,514.2397696
984,20,160,514.2399337
985,20,160,514.2400961
986,20,160,514.240257
987,20,160,514.2404162
988,20,160,514.2405738
989,20,160,514.2407299
990,20,160,514.2408844
991,20,160,514.2410374
992,20,160,514.2411888
993,20,160,514.2413388
994,20,160,514.2414872
995,20,160,514.2416342
996,20,160,514.2417797
997,20,160,514.2419238
998,20,160,514.2420664
999,20,160,514.2422076
